sport,game_group,team,zone,coverage,situation,hand,height,shot_flight,off_pass,outcome
boys_lacrosse,6,opponent,5,wide_open,settled,left,high,air,f,goal
boys_lacrosse,6,opponent,3,heavily_covered,transition,left,low,bouncer,t,goal
boys_lacrosse,6,mka,7,lightly_covered,transition,right,low,air,t,goal
boys_lacrosse,7,mka,5,lightly_covered,settled,left,high,air,t,off_target
boys_lacrosse,7,mka,7,lightly_covered,settled,right,high,air,t,on_target
boys_lacrosse,7,mka,5,heavily_covered,settled,right,high,air,t,off_target
boys_lacrosse,7,mka,8,lightly_covered,transition,right,high,air,t,on_target
boys_lacrosse,7,mka,5,lightly_covered,transition,right,high,air,t,on_target
boys_lacrosse,7,mka,1,lightly_covered,settled,left,low,air,t,goal
boys_lacrosse,7,opponent,5,lightly_covered,settled,left,high,air,t,off_target
boys_lacrosse,7,opponent,12,lightly_covered,settled,left,high,air,t,goal
boys_lacrosse,7,opponent,3,heavily_covered,settled,left,low,air,t,goal
boys_lacrosse,7,mka,3,heavily_covered,transition,right,low,air,t,goal
boys_lacrosse,7,opponent,5,lightly_covered,transition,left,high,air,t,off_target
boys_lacrosse,7,opponent,12,lightly_covered,settled,left,high,air,t,off_target
boys_lacrosse,7,opponent,11,lightly_covered,transition,left,high,air,f,goal
boys_lacrosse,7,mka,11,lightly_covered,settled,left,high,air,t,on_target
boys_lacrosse,7,opponent,4,lightly_covered,transition,left,low,air,f,goal
boys_lacrosse,7,mka,3,wide_open,transition,right,low,air,t,goal
boys_lacrosse,7,opponent,5,lightly_covered,transition,right,low,air,f,on_target
boys_lacrosse,7,mka,3,lightly_covered,settled,right,low,air,t,goal
boys_lacrosse,7,mka,10,lightly_covered,settled,right,high,air,f,off_target
boys_lacrosse,7,mka,2,wide_open,settled,right,high,air,f,goal
boys_lacrosse,7,mka,7,lightly_covered,transition,right,low,bouncer,t,off_target
boys_lacrosse,7,opponent,7,wide_open,settled,right,high,air,t,off_target
boys_lacrosse,7,opponent,3,heavily_covered,settled,right,low,air,f,on_target
boys_lacrosse,7,mka,3,heavily_covered,settled,right,low,air,t,off_target
boys_lacrosse,7,opponent,19,lightly_covered,settled,right,low,bouncer,f,on_target
boys_lacrosse,7,opponent,7,heavily_covered,settled,left,high,air,f,off_target
boys_lacrosse,7,mka,5,lightly_covered,settled,right,high,air,t,on_target
boys_lacrosse,7,mka,7,lightly_covered,settled,left,low,air,f,on_target
boys_lacrosse,7,mka,2,wide_open,settled,left,low,air,t,on_target
boys_lacrosse,7,mka,3,wide_open,settled,right,low,air,t,goal
boys_lacrosse,7,mka,5,lightly_covered,settled,right,high,bouncer,f,off_target
boys_lacrosse,7,mka,3,wide_open,settled,right,high,air,t,off_target
boys_lacrosse,7,mka,2,wide_open,transition,right,high,air,t,goal
boys_lacrosse,7,mka,1,lightly_covered,settled,left,high,air,f,on_target
boys_lacrosse,7,opponent,1,wide_open,transition,left,low,air,f,on_target
boys_lacrosse,7,mka,3,lightly_covered,transition,right,high,air,t,on_target
boys_lacrosse,7,mka,5,lightly_covered,transition,right,high,air,f,off_target
boys_lacrosse,7,mka,7,wide_open,transition,right,high,air,t,on_target
boys_lacrosse,7,mka,3,heavily_covered,transition,right,high,air,f,on_target
boys_lacrosse,7,mka,5,heavily_covered,settled,right,high,air,t,off_target
boys_lacrosse,7,mka,2,heavily_covered,settled,right,low,air,t,goal
boys_lacrosse,7,mka,2,lightly_covered,settled,right,low,air,t,on_target
boys_lacrosse,7,mka,6,heavily_covered,transition,right,low,bouncer,t,on_target
boys_lacrosse,7,mka,5,heavily_covered,settled,right,low,air,t,on_target
boys_lacrosse,7,opponent,11,lightly_covered,settled,right,high,air,f,on_target
boys_lacrosse,7,mka,2,lightly_covered,settled,left,high,air,t,goal
boys_lacrosse,7,mka,2,wide_open,settled,right,high,air,t,goal
boys_lacrosse,7,mka,7,heavily_covered,settled,left,low,air,f,goal
boys_lacrosse,7,mka,2,heavily_covered,transition,right,low,air,f,on_target
boys_lacrosse,7,opponent,1,lightly_covered,settled,right,low,air,f,on_target
boys_lacrosse,7,opponent,7,heavily_covered,settled,right,low,bouncer,f,off_target
boys_lacrosse,7,opponent,11,heavily_covered,settled,left,high,air,f,off_target
boys_lacrosse,7,opponent,2,wide_open,settled,right,high,air,t,goal
boys_lacrosse,7,opponent,1,wide_open,settled,left,high,air,f,goal
boys_lacrosse,7,opponent,10,wide_open,settled,left,high,air,t,on_target
boys_lacrosse,7,mka,6,lightly_covered,settled,right,low,air,f,goal
boys_lacrosse,7,mka,6,wide_open,settled,right,high,air,f,on_target
boys_lacrosse,7,mka,3,wide_open,transition,right,low,air,t,on_target
boys_lacrosse,7,opponent,2,wide_open,transition,right,high,air,t,goal
boys_lacrosse,8,mka,16,heavily_covered,settled,left,high,air,f,off_target
boys_lacrosse,8,mka,1,wide_open,transition,left,low,air,t,on_target
boys_lacrosse,8,opponent,11,heavily_covered,settled,right,low,air,f,goal
boys_lacrosse,8,opponent,1,lightly_covered,settled,left,low,air,f,on_target
boys_lacrosse,8,mka,1,wide_open,settled,right,low,air,f,goal
boys_lacrosse,8,mka,6,lightly_covered,transition,right,high,bouncer,t,goal
boys_lacrosse,8,opponent,2,lightly_covered,settled,right,high,air,t,goal
boys_lacrosse,8,mka,8,lightly_covered,settled,left,high,air,f,off_target
boys_lacrosse,8,mka,9,lightly_covered,settled,right,low,air,f,on_target
boys_lacrosse,8,opponent,3,wide_open,settled,right,low,bouncer,t,on_target
boys_lacrosse,8,mka,6,lightly_covered,settled,right,high,air,t,off_target
boys_lacrosse,8,mka,10,heavily_covered,settled,right,low,bouncer,f,goal
boys_lacrosse,8,mka,2,heavily_covered,settled,right,low,air,t,on_target
boys_lacrosse,8,opponent,6,lightly_covered,transition,right,low,air,f,on_target
boys_lacrosse,8,opponent,6,wide_open,transition,right,high,air,t,off_target
boys_lacrosse,8,opponent,8,heavily_covered,settled,right,high,air,f,off_target
boys_lacrosse,8,mka,6,lightly_covered,transition,right,low,air,t,goal
boys_lacrosse,8,opponent,10,wide_open,transition,right,low,air,f,on_target
boys_lacrosse,8,mka,1,wide_open,settled,left,low,air,f,goal
boys_lacrosse,8,opponent,5,wide_open,settled,left,high,air,t,goal
boys_lacrosse,8,opponent,4,heavily_covered,settled,right,low,air,f,off_target
boys_lacrosse,8,opponent,7,lightly_covered,settled,right,low,air,t,goal
boys_lacrosse,8,mka,1,lightly_covered,settled,left,low,air,f,goal
boys_lacrosse,8,mka,12,lightly_covered,settled,right,low,air,f,on_target
boys_lacrosse,8,opponent,7,wide_open,transition,right,high,air,f,on_target
boys_lacrosse,8,mka,6,heavily_covered,settled,left,low,air,f,goal
boys_lacrosse,8,mka,10,lightly_covered,settled,left,high,air,t,goal
boys_lacrosse,8,mka,7,lightly_covered,settled,left,low,air,f,on_target
boys_lacrosse,8,opponent,3,wide_open,settled,right,low,air,t,goal
boys_lacrosse,8,mka,5,lightly_covered,settled,right,high,air,f,goal
boys_lacrosse,8,opponent,19,heavily_covered,transition,right,high,air,t,off_target
boys_lacrosse,8,mka,6,lightly_covered,settled,right,high,air,t,on_target
boys_lacrosse,8,mka,16,lightly_covered,settled,right,high,air,t,goal
boys_lacrosse,8,mka,7,lightly_covered,settled,right,low,bouncer,f,goal
boys_lacrosse,8,opponent,4,lightly_covered,settled,right,high,air,t,off_target
boys_lacrosse,8,opponent,12,lightly_covered,settled,right,high,air,f,off_target
boys_lacrosse,8,opponent,3,heavily_covered,settled,right,high,air,f,goal
boys_lacrosse,8,mka,8,lightly_covered,settled,right,low,air,t,off_target
boys_lacrosse,8,mka,2,lightly_covered,settled,right,high,air,t,on_target
boys_lacrosse,8,mka,1,lightly_covered,settled,right,low,air,t,goal
boys_lacrosse,8,mka,10,lightly_covered,settled,right,high,air,f,on_target
boys_lacrosse,8,mka,9,heavily_covered,settled,right,low,air,f,goal
boys_lacrosse,8,mka,5,lightly_covered,transition,right,high,air,t,goal
boys_lacrosse,8,opponent,3,lightly_covered,transition,right,low,air,f,on_target
boys_lacrosse,8,mka,2,heavily_covered,settled,right,low,air,t,off_target
boys_lacrosse,8,mka,19,lightly_covered,settled,right,low,air,t,off_target
boys_lacrosse,8,mka,6,heavily_covered,settled,right,low,bouncer,t,on_target
boys_lacrosse,8,mka,3,heavily_covered,settled,right,high,air,f,goal
boys_lacrosse,8,mka,9,lightly_covered,settled,right,high,bouncer,f,on_target
boys_lacrosse,8,mka,10,lightly_covered,settled,right,high,bouncer,f,on_target
boys_lacrosse,8,mka,2,lightly_covered,settled,right,high,air,t,on_target
boys_lacrosse,8,opponent,2,wide_open,settled,left,low,air,t,goal
boys_lacrosse,8,opponent,2,wide_open,settled,left,low,air,t,goal
boys_lacrosse,8,mka,3,lightly_covered,settled,right,low,air,f,goal
boys_lacrosse,8,mka,2,lightly_covered,settled,right,high,air,t,goal
boys_lacrosse,8,opponent,5,lightly_covered,transition,right,high,bouncer,f,goal
boys_lacrosse,8,mka,1,wide_open,settled,left,high,air,t,goal
boys_lacrosse,8,opponent,12,lightly_covered,settled,right,low,air,f,off_target
boys_lacrosse,8,opponent,3,heavily_covered,settled,right,high,air,f,on_target
boys_lacrosse,8,opponent,5,heavily_covered,settled,left,low,air,f,goal
boys_lacrosse,8,opponent,3,wide_open,settled,right,high,air,t,off_target
boys_lacrosse,8,opponent,7,lightly_covered,settled,right,high,air,f,on_target
boys_lacrosse,8,mka,7,wide_open,settled,right,high,air,t,on_target
boys_lacrosse,8,mka,6,lightly_covered,settled,right,high,air,t,off_target
boys_lacrosse,8,mka,3,heavily_covered,settled,right,high,air,f,off_target
boys_lacrosse,8,opponent,12,lightly_covered,settled,right,high,air,f,off_target
boys_lacrosse,8,opponent,5,heavily_covered,settled,right,low,air,f,on_target
boys_lacrosse,8,opponent,2,lightly_covered,settled,left,low,air,f,goal
boys_lacrosse,8,opponent,12,lightly_covered,settled,right,low,air,t,goal
boys_lacrosse,8,mka,5,lightly_covered,settled,right,low,air,f,goal
boys_lacrosse,9,opponent,4,wide_open,transition,left,low,air,t,goal
boys_lacrosse,9,opponent,19,lightly_covered,settled,right,low,air,f,on_target
boys_lacrosse,9,opponent,12,lightly_covered,man_up,right,high,air,t,off_target
boys_lacrosse,9,opponent,1,wide_open,man_up,left,high,air,t,on_target
boys_lacrosse,9,opponent,3,lightly_covered,man_up,right,low,bouncer,t,on_target
boys_lacrosse,9,opponent,17,wide_open,man_up,right,high,air,f,goal
boys_lacrosse,9,opponent,5,lightly_covered,settled,right,high,air,f,off_target
boys_lacrosse,9,opponent,7,heavily_covered,settled,right,low,air,t,off_target
boys_lacrosse,9,opponent,4,heavily_covered,settled,left,low,bouncer,f,off_target
boys_lacrosse,9,mka,7,wide_open,settled,right,low,air,t,off_target
boys_lacrosse,9,opponent,8,lightly_covered,settled,left,high,air,f,goal
boys_lacrosse,9,opponent,1,wide_open,settled,left,low,bouncer,t,goal
boys_lacrosse,9,mka,12,lightly_covered,transition,right,low,bouncer,f,off_target
boys_lacrosse,9,opponent,13,heavily_covered,settled,right,high,air,f,off_target
boys_lacrosse,9,opponent,8,wide_open,settled,right,high,air,t,goal
boys_lacrosse,9,opponent,15,wide_open,settled,right,high,air,t,off_target
boys_lacrosse,9,mka,4,wide_open,settled,right,high,air,f,off_target
boys_lacrosse,9,mka,10,heavily_covered,settled,right,high,air,f,off_target
boys_lacrosse,9,mka,8,heavily_covered,settled,right,low,bouncer,t,off_target
boys_lacrosse,9,mka,5,lightly_covered,transition,left,low,bouncer,t,goal
boys_lacrosse,9,opponent,19,wide_open,transition,right,low,air,f,on_target
boys_lacrosse,9,opponent,4,lightly_covered,settled,left,low,bouncer,f,goal
boys_lacrosse,9,mka,16,wide_open,settled,right,high,air,t,off_target
boys_lacrosse,9,opponent,2,wide_open,man_up,right,high,air,f,goal
boys_lacrosse,9,opponent,4,wide_open,settled,left,low,bouncer,f,on_target
boys_lacrosse,9,opponent,4,lightly_covered,settled,left,low,bouncer,f,goal
boys_lacrosse,9,mka,10,lightly_covered,settled,right,high,air,f,off_target
boys_lacrosse,9,mka,12,lightly_covered,settled,right,low,air,t,off_target
boys_lacrosse,9,mka,6,heavily_covered,settled,right,low,air,t,off_target
boys_lacrosse,9,opponent,6,heavily_covered,settled,right,low,bouncer,t,off_target
boys_lacrosse,9,opponent,4,lightly_covered,settled,left,low,bouncer,f,off_target
boys_lacrosse,9,mka,9,lightly_covered,settled,right,low,air,f,off_target
boys_lacrosse,9,mka,8,lightly_covered,transition,right,high,air,f,off_target
boys_lacrosse,9,opponent,4,lightly_covered,transition,left,low,bouncer,t,on_target
boys_lacrosse,9,mka,13,lightly_covered,transition,right,high,air,t,goal
boys_lacrosse,9,opponent,18,wide_open,transition,right,high,air,f,on_target
boys_lacrosse,9,mka,3,wide_open,transition,right,low,bouncer,t,goal
boys_lacrosse,9,opponent,10,lightly_covered,settled,right,high,air,t,off_target
boys_lacrosse,9,opponent,6,lightly_covered,settled,right,low,bouncer,t,on_target
boys_lacrosse,9,mka,4,wide_open,transition,left,high,air,t,on_target
boys_lacrosse,9,opponent,10,heavily_covered,settled,left,low,air,t,off_target
boys_lacrosse,9,opponent,17,lightly_covered,settled,left,low,air,f,goal
boys_lacrosse,9,mka,1,wide_open,transition,right,high,air,f,goal
boys_lacrosse,9,mka,11,lightly_covered,settled,right,high,air,f,off_target
boys_lacrosse,9,mka,10,lightly_covered,settled,right,low,air,f,off_target
boys_lacrosse,9,mka,5,heavily_covered,settled,right,high,air,f,off_target
boys_lacrosse,9,opponent,18,wide_open,transition,right,high,air,t,off_target
boys_lacrosse,9,opponent,8,lightly_covered,transition,right,high,air,t,on_target
boys_lacrosse,9,mka,19,lightly_covered,man_up,right,low,air,t,on_target
boys_lacrosse,9,opponent,15,wide_open,transition,right,high,air,f,off_target
boys_lacrosse,9,opponent,16,heavily_covered,settled,left,low,air,f,off_target
boys_lacrosse,9,opponent,16,lightly_covered,settled,right,low,air,f,off_target
boys_lacrosse,9,opponent,12,lightly_covered,settled,left,high,air,f,off_target
boys_lacrosse,9,opponent,4,lightly_covered,settled,left,high,air,f,off_target
boys_lacrosse,9,opponent,19,wide_open,settled,left,low,air,f,off_target
boys_lacrosse,9,opponent,19,lightly_covered,transition,right,high,air,f,goal
boys_lacrosse,9,opponent,5,lightly_covered,settled,left,high,air,t,off_target
boys_lacrosse,10,,,,,,,,,
boys_lacrosse,11,,,,,,,,,
boys_lacrosse,12,,,,,,,,,
boys_lacrosse,13,opponent,8,wide_open,transition,left,high,air,f,on_target
boys_lacrosse,13,mka,2,wide_open,transition,right,low,bouncer,t,goal
boys_lacrosse,13,opponent,3,heavily_covered,settled,right,low,bouncer,f,off_target
boys_lacrosse,13,mka,3,heavily_covered,settled,right,high,air,f,on_target
boys_lacrosse,13,opponent,8,heavily_covered,settled,right,high,air,f,on_target
boys_lacrosse,13,mka,4,lightly_covered,transition,left,low,bouncer,t,on_target
boys_lacrosse,13,mka,10,lightly_covered,settled,right,high,bouncer,f,goal
boys_lacrosse,13,opponent,8,heavily_covered,transition,right,high,air,f,on_target
boys_lacrosse,13,mka,11,lightly_covered,settled,left,high,air,f,goal
boys_lacrosse,13,opponent,8,lightly_covered,transition,right,low,bouncer,f,on_target
boys_lacrosse,13,mka,4,lightly_covered,settled,right,low,bouncer,f,on_target
boys_lacrosse,13,mka,3,lightly_covered,settled,right,high,air,f,goal
boys_lacrosse,13,mka,11,heavily_covered,settled,left,low,bouncer,t,on_target
boys_lacrosse,13,opponent,2,wide_open,settled,right,low,bouncer,t,goal
boys_lacrosse,13,mka,1,wide_open,man_up,right,high,air,t,on_target
boys_lacrosse,13,mka,8,lightly_covered,man_up,right,high,air,t,goal
boys_lacrosse,13,mka,3,lightly_covered,transition,right,low,bouncer,f,goal
boys_lacrosse,13,mka,3,wide_open,settled,right,high,air,f,goal
boys_lacrosse,13,mka,5,wide_open,settled,right,high,air,t,goal
boys_lacrosse,13,mka,5,heavily_covered,transition,right,high,air,f,off_target
boys_lacrosse,13,opponent,11,wide_open,transition,right,high,air,f,goal
boys_lacrosse,13,opponent,11,lightly_covered,settled,left,low,bouncer,t,goal
boys_lacrosse,13,mka,1,lightly_covered,transition,right,high,air,f,off_target
boys_lacrosse,13,opponent,7,heavily_covered,transition,left,low,bouncer,f,goal
boys_lacrosse,13,opponent,11,heavily_covered,settled,right,high,bouncer,f,on_target
boys_lacrosse,13,mka,12,lightly_covered,man_up,right,high,air,t,off_target
boys_lacrosse,13,mka,16,wide_open,man_up,left,high,air,f,goal
boys_lacrosse,13,mka,15,lightly_covered,settled,right,high,air,f,on_target
boys_lacrosse,13,opponent,12,lightly_covered,settled,right,low,bouncer,t,on_target
boys_lacrosse,13,opponent,2,lightly_covered,settled,right,low,bouncer,t,goal
boys_lacrosse,13,mka,8,lightly_covered,settled,left,high,air,f,on_target
boys_lacrosse,13,opponent,11,heavily_covered,man_up,right,high,air,f,goal
boys_lacrosse,13,mka,6,wide_open,man_down,right,high,air,t,goal
boys_lacrosse,13,mka,8,lightly_covered,settled,right,high,air,t,on_target
boys_lacrosse,13,mka,3,heavily_covered,settled,right,high,bouncer,t,off_target
boys_lacrosse,13,mka,8,lightly_covered,man_up,right,high,air,f,on_target
boys_lacrosse,13,mka,11,lightly_covered,man_up,right,high,air,t,off_target
boys_lacrosse,13,mka,10,wide_open,man_up,right,high,air,t,goal
boys_lacrosse,13,opponent,17,heavily_covered,settled,left,low,bouncer,f,on_target
boys_lacrosse,13,mka,8,wide_open,transition,left,low,bouncer,f,off_target
boys_lacrosse,13,mka,7,lightly_covered,settled,right,low,air,t,on_target
boys_lacrosse,13,opponent,7,wide_open,settled,left,high,air,t,off_target
boys_lacrosse,13,mka,19,wide_open,transition,right,high,bouncer,t,goal
boys_lacrosse,13,opponent,3,heavily_covered,settled,right,low,air,f,on_target
boys_lacrosse,13,mka,10,lightly_covered,transition,right,high,bouncer,f,goal
boys_lacrosse,13,opponent,4,heavily_covered,settled,left,low,bouncer,f,off_target
boys_lacrosse,13,opponent,12,lightly_covered,settled,right,high,bouncer,f,off_target
boys_lacrosse,13,opponent,1,lightly_covered,settled,left,low,bouncer,f,off_target
boys_lacrosse,13,opponent,11,heavily_covered,settled,left,low,bouncer,f,off_target
boys_lacrosse,13,opponent,7,lightly_covered,transition,right,high,air,t,goal
boys_lacrosse,13,opponent,4,lightly_covered,settled,right,high,air,f,on_target
boys_lacrosse,13,mka,19,wide_open,settled,right,high,bouncer,f,off_target
boys_lacrosse,13,mka,5,lightly_covered,settled,left,high,bouncer,f,goal
boys_lacrosse,13,mka,19,wide_open,settled,right,high,bouncer,f,off_target
boys_lacrosse,13,mka,11,lightly_covered,settled,left,high,air,f,off_target
boys_lacrosse,13,mka,2,wide_open,settled,right,low,bouncer,t,goal
boys_lacrosse,13,opponent,15,lightly_covered,settled,right,low,bouncer,t,on_target
boys_lacrosse,13,mka,19,wide_open,settled,right,high,air,f,goal
boys_lacrosse,13,opponent,6,wide_open,transition,right,low,air,f,goal
boys_lacrosse,13,opponent,7,lightly_covered,settled,left,low,bouncer,f,on_target
boys_lacrosse,13,mka,19,wide_open,settled,right,low,bouncer,f,off_target
boys_lacrosse,14,opponent,7,heavily_covered,settled,right,high,bouncer,f,on_target
boys_lacrosse,14,opponent,7,lightly_covered,settled,left,low,air,f,on_target
boys_lacrosse,14,opponent,5,lightly_covered,transition,right,high,bouncer,f,goal
boys_lacrosse,14,mka,2,lightly_covered,settled,left,low,bouncer,t,goal
boys_lacrosse,14,mka,10,heavily_covered,settled,left,high,air,f,off_target
boys_lacrosse,14,opponent,6,heavily_covered,settled,left,low,air,f,on_target
boys_lacrosse,14,mka,1,heavily_covered,settled,left,high,air,t,off_target
boys_lacrosse,14,mka,2,lightly_covered,settled,right,high,air,t,on_target
boys_lacrosse,14,mka,5,lightly_covered,settled,left,high,air,f,off_target
boys_lacrosse,14,opponent,5,lightly_covered,settled,right,high,air,t,on_target
boys_lacrosse,14,mka,5,heavily_covered,settled,right,low,bouncer,t,off_target
boys_lacrosse,14,mka,11,lightly_covered,transition,right,high,bouncer,t,on_target
boys_lacrosse,14,mka,5,heavily_covered,settled,left,high,air,f,on_target
boys_lacrosse,14,opponent,7,lightly_covered,settled,right,high,air,f,on_target
boys_lacrosse,14,mka,2,lightly_covered,transition,left,high,air,f,on_target
boys_lacrosse,14,mka,12,heavily_covered,transition,left,high,air,f,off_target
boys_lacrosse,14,mka,6,lightly_covered,settled,right,low,air,f,on_target
boys_lacrosse,14,opponent,2,wide_open,transition,right,high,air,f,goal
boys_lacrosse,14,opponent,5,lightly_covered,settled,right,high,air,f,on_target
boys_lacrosse,14,opponent,2,wide_open,transition,right,high,air,f,goal
boys_lacrosse,14,mka,3,heavily_covered,settled,right,high,air,t,on_target
boys_lacrosse,14,opponent,11,lightly_covered,settled,right,high,air,t,off_target
boys_lacrosse,14,opponent,10,lightly_covered,settled,left,high,air,f,off_target
boys_lacrosse,14,opponent,5,heavily_covered,settled,right,low,air,f,on_target
boys_lacrosse,14,opponent,3,lightly_covered,settled,right,low,air,f,goal
boys_lacrosse,14,opponent,7,wide_open,settled,right,high,air,f,goal
boys_lacrosse,14,opponent,3,lightly_covered,settled,right,low,bouncer,t,goal
boys_lacrosse,14,mka,5,lightly_covered,transition,left,high,bouncer,f,goal
boys_lacrosse,14,opponent,7,wide_open,transition,right,high,air,t,off_target
boys_lacrosse,14,opponent,3,lightly_covered,settled,right,low,air,f,on_target
boys_lacrosse,14,opponent,3,lightly_covered,man_down,right,low,bouncer,t,goal
boys_lacrosse,14,opponent,5,lightly_covered,settled,right,high,air,f,on_target
boys_lacrosse,14,mka,2,lightly_covered,settled,left,low,air,f,off_target
boys_lacrosse,14,mka,2,lightly_covered,settled,right,high,air,f,off_target
boys_lacrosse,14,mka,7,lightly_covered,man_up,right,low,bouncer,t,off_target
boys_lacrosse,14,mka,8,lightly_covered,man_up,right,low,air,t,off_target
boys_lacrosse,14,opponent,5,lightly_covered,transition,right,high,air,f,off_target
boys_lacrosse,14,mka,11,wide_open,transition,right,high,bouncer,f,on_target
boys_lacrosse,14,opponent,2,lightly_covered,transition,left,low,air,f,goal
boys_lacrosse,14,opponent,5,lightly_covered,settled,right,high,air,f,on_target
boys_lacrosse,14,opponent,2,lightly_covered,transition,right,high,air,f,goal
boys_lacrosse,14,mka,2,heavily_covered,settled,right,low,air,f,on_target
boys_lacrosse,14,opponent,5,lightly_covered,transition,right,high,bouncer,f,on_target
boys_lacrosse,14,opponent,7,heavily_covered,settled,right,low,air,f,on_target
boys_lacrosse,14,opponent,2,wide_open,transition,right,high,air,t,on_target
boys_lacrosse,14,mka,3,heavily_covered,settled,right,low,air,f,on_target
boys_lacrosse,14,opponent,7,heavily_covered,transition,right,low,air,f,on_target
boys_lacrosse,14,mka,11,lightly_covered,transition,right,low,bouncer,t,on_target
boys_lacrosse,14,mka,10,lightly_covered,settled,right,high,bouncer,t,off_target
boys_lacrosse,14,mka,5,lightly_covered,settled,right,high,air,f,goal
boys_lacrosse,14,mka,6,lightly_covered,settled,left,low,bouncer,t,on_target
boys_lacrosse,14,mka,3,wide_open,settled,right,high,air,t,off_target
boys_lacrosse,14,mka,12,lightly_covered,settled,left,high,air,t,off_target
boys_lacrosse,14,opponent,6,lightly_covered,transition,right,high,air,t,on_target
boys_lacrosse,14,mka,12,heavily_covered,transition,right,high,air,f,off_target
boys_lacrosse,14,mka,19,wide_open,transition,right,high,bouncer,f,goal
boys_lacrosse,14,mka,1,wide_open,settled,left,low,air,t,goal
boys_lacrosse,14,mka,12,heavily_covered,settled,left,high,bouncer,f,off_target
boys_lacrosse,14,mka,6,heavily_covered,settled,right,high,bouncer,t,on_target
boys_lacrosse,14,opponent,7,lightly_covered,settled,left,high,bouncer,t,off_target
boys_lacrosse,14,mka,16,heavily_covered,transition,right,low,air,f,on_target
boys_lacrosse,14,mka,1,heavily_covered,man_up,left,low,bouncer,t,off_target
boys_lacrosse,14,mka,4,lightly_covered,transition,left,high,air,t,off_target
boys_lacrosse,14,mka,7,heavily_covered,settled,right,high,air,t,goal
boys_lacrosse,14,opponent,5,wide_open,settled,right,low,bouncer,f,on_target
boys_lacrosse,14,opponent,3,heavily_covered,settled,right,low,bouncer,f,goal
boys_lacrosse,14,mka,11,lightly_covered,transition,right,high,air,t,off_target
boys_lacrosse,14,mka,5,heavily_covered,settled,right,high,air,f,off_target
boys_lacrosse,15,mka,11,lightly_covered,transition,right,low,bouncer,t,goal
boys_lacrosse,15,mka,1,lightly_covered,settled,left,low,bouncer,f,off_target
boys_lacrosse,15,mka,5,heavily_covered,settled,right,low,bouncer,f,off_target
boys_lacrosse,15,mka,16,lightly_covered,settled,right,high,air,f,on_target
boys_lacrosse,15,opponent,12,lightly_covered,settled,left,high,air,f,off_target
boys_lacrosse,15,mka,13,lightly_covered,settled,right,high,air,t,on_target
boys_lacrosse,15,opponent,10,lightly_covered,settled,right,low,bouncer,f,off_target
boys_lacrosse,15,opponent,6,lightly_covered,settled,left,low,bouncer,t,on_target
boys_lacrosse,15,mka,6,heavily_covered,settled,right,high,air,f,goal
boys_lacrosse,15,opponent,2,heavily_covered,settled,right,high,air,t,goal
boys_lacrosse,15,mka,16,wide_open,settled,right,high,air,t,goal
boys_lacrosse,15,opponent,12,lightly_covered,settled,right,low,air,t,off_target
boys_lacrosse,15,opponent,16,wide_open,settled,right,low,bouncer,t,goal
boys_lacrosse,15,opponent,12,lightly_covered,settled,left,low,bouncer,f,on_target
boys_lacrosse,15,mka,5,lightly_covered,settled,left,low,bouncer,t,on_target
boys_lacrosse,15,opponent,10,wide_open,transition,right,low,bouncer,f,off_target
boys_lacrosse,15,opponent,6,heavily_covered,settled,right,low,bouncer,f,on_target
boys_lacrosse,15,opponent,3,lightly_covered,settled,right,high,air,t,on_target
boys_lacrosse,15,mka,5,lightly_covered,settled,right,low,bouncer,f,off_target
boys_lacrosse,15,opponent,1,heavily_covered,settled,right,low,bouncer,t,off_target
boys_lacrosse,15,opponent,5,lightly_covered,settled,left,high,air,f,off_target
boys_lacrosse,15,opponent,5,lightly_covered,settled,left,high,air,t,on_target
boys_lacrosse,15,mka,4,heavily_covered,settled,left,high,bouncer,f,off_target
boys_lacrosse,15,mka,8,lightly_covered,settled,right,low,bouncer,t,off_target
boys_lacrosse,15,opponent,10,lightly_covered,settled,right,low,bouncer,f,on_target
boys_lacrosse,15,opponent,8,lightly_covered,settled,right,high,air,t,on_target
boys_lacrosse,15,mka,4,wide_open,settled,right,low,bouncer,t,goal
boys_lacrosse,15,opponent,10,heavily_covered,settled,right,low,bouncer,f,on_target
boys_lacrosse,15,opponent,11,lightly_covered,settled,right,low,bouncer,t,on_target
boys_lacrosse,15,opponent,12,wide_open,settled,left,high,air,t,off_target
boys_lacrosse,15,mka,11,lightly_covered,settled,left,high,air,f,off_target
boys_lacrosse,15,mka,11,lightly_covered,settled,left,high,air,t,off_target
boys_lacrosse,15,mka,8,wide_open,settled,right,high,air,t,goal
boys_lacrosse,15,opponent,12,lightly_covered,settled,right,low,air,t,off_target
boys_lacrosse,15,mka,11,lightly_covered,settled,left,high,air,t,off_target
boys_lacrosse,15,mka,11,lightly_covered,settled,right,high,air,t,off_target
boys_lacrosse,15,mka,9,heavily_covered,settled,right,high,air,f,off_target
boys_lacrosse,15,opponent,6,lightly_covered,transition,right,low,bouncer,f,off_target
boys_lacrosse,15,opponent,5,lightly_covered,man_up,left,high,air,t,goal
boys_lacrosse,15,mka,3,lightly_covered,settled,right,low,bouncer,f,on_target
boys_lacrosse,15,opponent,5,lightly_covered,man_up,left,high,air,t,off_target
boys_lacrosse,15,mka,19,wide_open,settled,left,high,air,f,off_target
